Address,Parcel ID,Contractor Name,Price,Primary Funding Source,Demolition Date,Commercial Building,Council_District,Neighborhood,Latitude,Longitude
4844 Renville,20009985.,"Adamo Group, Inc.","12,390.00",HHF,01/22/2015,No,6,Claytown,42.328934999999994,-83.14416700000001
4862 Renville,20009988.,"Adamo Group, Inc.","7,420.00",HHF,01/22/2015,No,6,Claytown,42.329152,-83.144325
3540 Roosevelt,12010045.,"Adamo Group, Inc.","7,752.00",HHF,01/21/2015,No,6,Chadsey Condon,42.335018,-83.0963
4463 Roosevelt,14008458.,"Adamo Group, Inc.","17,790.00",HHF,02/17/2015,No,6,Chadsey Condon,42.34101,-83.10081
4480 Roosevelt,12010116.,"Adamo Group, Inc.","19,082.00",HHF,01/30/2015,No,6,Chadsey Condon,42.341409000000006,-83.10039499999999
4555 Roosevelt,14008443.,"Adamo Group, Inc.","10,073.00",HHF,01/30/2015,No,6,Chadsey Condon,42.342128,-83.101517
4594 Roosevelt,12010135.,"Adamo Group, Inc.","11,529.00",HHF,01/21/2015,No,6,Chadsey Condon,42.342825,-83.101292
15370 Linwood,08010723.,"Adamo Group, Inc.","27,423.00",HHF,05/04/2015,No,2,Pilgrim Village,42.404272,-83.12700600000001
15335 Log Cabin,08009689.,"Adamo Group, Inc.","16,572.00",HHF,04/21/2015,No,2,Pilgrim Village,42.403620000000004,-83.121544
15339 Log Cabin,08009688.,"Adamo Group, Inc.","27,861.00",HHF,04/21/2015,No,2,Pilgrim Village,42.403702,-83.121549
15369 Log Cabin,08009683.,"Adamo Group, Inc.","9,872.00",HHF,04/22/2015,No,2,Pilgrim Village,42.404113,-83.121572
15375 Log Cabin,08009682.002L,"Adamo Group, Inc.","26,742.00",HHF,04/22/2015,No,2,Pilgrim Village,42.404196,-83.121577
14898 Muirland,12011646.,"Adamo Group, Inc.","18,101.00",HHF,04/28/2015,No,2,Dexter-Fenkell,42.40036,-83.132835
15087 Muirland,12011923.,"Adamo Group, Inc.","13,320.00",HHF,04/29/2015,No,2,Dexter-Fenkell,42.401958,-83.133516
19016 Fielding,22102793.,Homrich,"23,506.18",HHF,09/13/2014,No,1,Holcomb Community,42.428714,-83.243914
15345 Normandy,08010700.,"Adamo Group, Inc.","9,578.00",HHF,04/27/2015,No,2,Pilgrim Village,42.403703,-83.126462
14887 Parkside,12011615.,"Adamo Group, Inc.","9,037.00",HHF,03/09/2015,No,2,Dexter-Fenkell,42.400240000000004,-83.13108299999999
14893 Parkside,12011614.,"Adamo Group, Inc.","9,019.00",HHF,03/10/2015,No,2,Dexter-Fenkell,42.400321999999996,-83.131086
12323 E State Fair,21024229-30,DMC Consultants,"11,200.00",HHF,05/21/2015,No,3,Conner Creek,42.442077000000005,-82.99953000000001
18426 Greydale,22112719.,Homrich,"16,327.89",HHF,09/04/2014,No,1,Holcomb Community,42.424628999999996,-83.256461
18241 Heyden,22099518.,Homrich,"12,560.29",HHF,11/11/2014,No,1,Holcomb Community,42.42362,-83.24078399999999
18960 Patton,22104149.,Homrich,"10,749.28",HHF,08/29/2014,No,1,Holcomb Community,42.427879,-83.244987
18988 Fielding,22102788-9,Homrich,"14,227.03",HHF,08/27/2014,No,1,Holcomb Community,42.428314,-83.243895
19760 Bentler,22110727.,Homrich,"13,263.23",HHF,08/21/2014,No,1,Evergreen Lahser 7/8,42.435590999999995,-83.253338
18426 Braile,22105374.,Homrich,"11,485.45",HHF,08/27/2014,No,1,Holcomb Community,42.424757,-83.24585
18566 Patton,22104138.,Homrich,"9,764.55",HHF,08/22/2014,No,1,Holcomb Community,42.426699,-83.24492
18074 Biltmore,22064059.,Homrich,"15,520.22",HHF,08/26/2014,No,2,College Park,42.422234,-83.210932
18013 Ferguson,22063710.,Homrich,"9,123.28",HHF,08/26/2014,No,2,College Park,42.421374,-83.21050799999999
17339 Braile,22105587.,MCM,"12,304.00",HHF,09/19/2014,No,1,Holcomb Community,42.418286,-83.246486
18483 Heyden,22099497.,MCM,"8,270.00",HHF,09/19/2014,No,1,Holcomb Community,42.425659,-83.240899
18966 Heyden,22099342.014,MCM,"10,287.00",HHF,09/19/2014,No,1,Holcomb Community,42.428111,-83.240412
18969 Fielding,22102907.,MCM,"18,048.00",HHF,09/22/2014,No,1,Holcomb Community,42.428032,-83.24453199999999
18961 Fielding,22102908.,MCM,"17,862.00",HHF,09/22/2014,No,1,Holcomb Community,42.427923,-83.244524
17660 Kentfield,22100332.,MCM,"9,403.00",HHF,09/18/2014,No,1,Holcomb Community,42.421467,-83.24113
17230 Kentfield,22100299.,MCM,"10,359.00",HHF,09/18/2014,No,1,Holcomb Community,42.41698,-83.240914
18110 Kentfield,22100334.,MCM,"9,634.00",HHF,09/22/2014,No,1,Holcomb Community,42.421837,-83.24114499999999
17609 Kentfield,22100602.001,MCM,"10,304.00",HHF,09/18/2014,No,1,Holcomb Community,42.420695,-83.241784
18340 Evergreen,22095814-5,MCM,"8,233.00",HHF,09/23/2014,No,1,Evergreen-Outer Drive,42.424375,-83.238288
17531 Heyden,22099557.,Homrich,"11,608.75",HHF,09/03/2014,No,1,Holcomb Community,42.419688,-83.240601
18982 Braile,22105406.,Homrich,"16,288.32",HHF,09/12/2014,No,1,Holcomb Community,42.428194,-83.24605799999999
19505 Faust,22078943.,Homrich,"13,706.75",HHF,09/09/2014,No,1,O'Hair Park,42.435069,-83.224661
19318 Glastonbury,22082184.,Homrich,"15,421.03",HHF,09/08/2014,No,1,O'Hair Park,42.432201,-83.222709
17195 Oakfield,22069657.,Homrich,"11,612.36",HHF,08/23/2014,No,2,College Park,42.417063,-83.214857
17135 Fenmore,22072678.,Homrich,"12,941.05",HHF,08/27/2014,No,2,College Park,42.416188,-83.218086
17134 Fenmore,22072282-4,Homrich,"13,800.35",HHF,08/27/2014,No,2,College Park,42.416191999999995,-83.217455
3403 Seyburn,17010906.,MCM,"26,402.00",HHF,09/16/2014,No,5,Islandview,42.364346000000005,-83.006787
2498 Townsend,17011901.,MCM,"20,367.00",HHF,09/17/2014,No,5,Islandview,42.360424,-83.005827
2433 Van Dyke,17010265.,MCM,"19,856.00",HHF,08/22/2014,No,5,Islandview,42.360836,-83.002039
2234 Townsend,17011881.,MCM,"16,093.00",HHF,09/18/2014,No,5,Islandview,42.358761,-83.004715
2987 Sheridan,17013332.,MCM,"20,879.00",HHF,09/17/2014,No,5,Islandview,42.362128999999996,-83.008818
4198 Fischer,19010532.,MCM,"11,031.00",HHF,09/10/2014,No,5,Gratiot Woods,42.373748,-83.00190400000001
3642 Charlevoix,13001011-2,MCM,"19,838.00",HHF,09/17/2014,No,5,McDougall-Hunt,42.356228,-83.02038399999999
2486 Sheridan,17012702.,MCM,"23,189.00",HHF,09/17/2014,No,5,Islandview,42.359937,-83.00666600000001
1427 Lee Pl,06002089.,Homrich,"12,953.20",HHF,08/22/2014,No,5,Herman Kiefer,42.374323,-83.091537
8062 Sprague,17000436.,Homrich,"12,929.75",HHF,09/05/2014,No,5,Gratiot-Grand,42.371326,-83.007802
105 Collingwood,02001574.,Homrich,"10,650.00",HHF,05/08/2014,No,5,Gateway Community,42.389339,-83.088477
8126 Belle,20007359.,Homrich,"16,000.00",HHF,05/29/2014,No,6,Springwells,42.314664,-83.13204499999999
1641 Evans,20006680.,Homrich,"11,600.00",HHF,05/16/2014,No,6,Springwells,42.308271999999995,-83.124024
16016 Ellsworth,22010571.,Homrich,"8,900.00",HHF,05/23/2014,No,1,Grand River-St Marys,42.40057,-83.205196
15871 Prairie,16023316.,Homrich,"16,400.00",HHF,05/17/2014,No,2,Fitzgerald/Marygrove,42.408543,-83.145107
16910 Lilac,16026233.,Homrich,"9,600.00",HHF,05/17/2014,No,2,Fitzgerald/Marygrove,42.416247,-83.14681999999999
862 Conner,21046031.,Homrich,"12,200.00",HHF,07/16/2014,No,4,Jefferson Chalmers,42.367214000000004,-82.956891
19015 Charest,13023732.,Rickman Enterprise Group,"13,780.00",HHF,06/25/2016,No,3,Conant Gardens,42.432281,-83.07112099999999
70 Longfellow,02001501.,DMC Consultants,"24,840.00",Non-HHF,10/21/2015,No,5,Boston Edison,42.385216,-83.085012
2628 Rosa Parks Blvd,08007455.,Able Demolition,"16,059.00",Non-HHF,12/13/2016,Yes,6,North Corktown,42.334883000000005,-83.073712
14899 Parkside,12011613.,"Adamo Group, Inc.","8,306.00",HHF,03/09/2015,No,2,Dexter-Fenkell,42.400405,-83.13109
15021 Parkside,12011606.,"Adamo Group, Inc.","12,084.00",HHF,03/10/2015,No,2,Dexter-Fenkell,42.401121,-83.131123
15024 Parkside,12011330.,"Adamo Group, Inc.","18,512.00",HHF,03/11/2015,No,2,Dexter-Fenkell,42.401213,-83.130527
15062 Parkside,12011336.,"Adamo Group, Inc.","12,711.00",HHF,03/11/2015,No,2,Dexter-Fenkell,42.401706,-83.130546
15069 Parkside,12011598.,"Adamo Group, Inc.","31,152.00",HHF,05/08/2015,No,2,Dexter-Fenkell,42.401779,-83.13115400000001
15385 Parkside,12011578.,"Adamo Group, Inc.","18,737.00",HHF,03/11/2015,No,2,Pilgrim Village,42.404463,-83.131685
1527 Pasadena,06004034.,"Adamo Group, Inc.","31,220.00",HHF,05/04/2015,No,2,Pilgrim Village,42.399882,-83.110628
1640 Pasadena,06004075.,Able Demolition,"35,504.03",Non-HHF,11/19/2014,No,2,Oakman Blvd Community,42.399331,-83.11345
1670 Pasadena,06004070.,"Adamo Group, Inc.","24,602.00",HHF,05/04/2015,No,2,Oakman Blvd Community,42.399149,-83.113948
1682 Pasadena,06004068.,"Adamo Group, Inc.","24,604.00",HHF,05/05/2015,No,2,Oakman Blvd Community,42.399076,-83.114147
3363 Roosevelt,12010254.,Jenkins Construction,"8,600.00",HHF,11/25/2014,No,6,Chadsey Condon,42.333633,-83.096029
9136 Falcon,20003203.,Futurenet Group,"8,479.00",Non-HHF,11/26/2014,No,6,Springwells,42.303004,-83.133024
9113 Fulton,20001809.,Futurenet Group,"8,699.00",Non-HHF,12/03/2014,No,6,Springwells,42.297275,-83.128478
319 Englewood,01003589.,Esso Wrecking Co.,"12,400.00",HHF,04/01/2016,No,5,Gateway Community,42.394037,-83.082889
18422 Binder,13021125.,Able Demolition,"16,513.50",HHF,10/27/2014,No,3,Conant Gardens,42.427725,-83.06359300000001
18626 Klinger,13022781.,Able Demolition,"16,286.25",HHF,11/18/2014,No,3,Conant Gardens,42.430128,-83.068496
3927 E Nevada,13007923.,Able Demolition,"18,735.50",HHF,11/12/2014,No,3,Conant Gardens,42.426095000000004,-83.06447
18809 Charest,13023742.,Able Demolition,"14,331.90",HHF,10/21/2014,No,3,Conant Gardens,42.431009,-83.071089
3753 E Nevada,13007918.,Able Demolition,"13,811.75",HHF,11/19/2014,No,3,Conant Gardens,42.426088,-83.065249
18449 Revere,13022743.,Able Demolition,"13,927.90",HHF,10/31/2014,No,3,Conant Gardens,42.428036,-83.067939
21221 Clarita,22015823.,Homrich,"14,378.79",HHF,09/09/2014,No,1,Holcomb Community,42.426097,-83.251959
18511 Fielding,22102926.,Homrich,"17,206.72",HHF,09/13/2014,No,1,Holcomb Community,42.425912,-83.24444799999999
17322 Asbury Park,22061478-9,Homrich,"14,806.64",HHF,08/23/2014,No,2,College Park,42.417971,-83.20875500000001
17391 Evergreen,22096210.,Homrich,"12,446.42",HHF,08/22/2014,No,1,Holcomb Community,42.418762,-83.238664
18412 Burgess,22112087.,Homrich,"11,830.18",HHF,09/12/2014,No,1,Holcomb Community,42.424481,-83.25535699999999
19010 Braile,22105410.,Homrich,"8,776.66",HHF,09/04/2014,No,1,Holcomb Community,42.428577000000004,-83.246082
21427 Curtis,22014990.,Homrich,"17,886.04",HHF,09/04/2014,No,1,Holcomb Community,42.42188,-83.25378
18979 Fielding,22102905-6,Homrich,"12,772.17",HHF,08/27/2014,No,1,Holcomb Community,42.428142,-83.244538
18950 Patton,22104148.,Homrich,"14,937.52",HHF,08/22/2014,No,1,Holcomb Community,42.427772,-83.24498
18900 Patton,22104141.,Homrich,"11,451.43",HHF,08/22/2014,No,1,Holcomb Community,42.427139000000004,-83.24494200000001
19711 Blackstone,22109245.,Homrich,"12,486.05",HHF,08/25/2014,No,1,Evergreen Lahser 7/8,42.434969,-83.251599
20027 Faust,22078917.,Homrich,"16,590.77",HHF,09/12/2014,No,1,O'Hair Park,42.439309,-83.22503
19416 Glastonbury,22082197.,Homrich,"13,492.09",HHF,09/08/2014,No,1,O'Hair Park,42.433899,-83.222778
18280 Evergreen,22095800-1,Homrich,"22,519.42",HHF,09/10/2014,No,1,Evergreen-Outer Drive,42.423607000000004,-83.23825
17573 Vaughan,22098160.,MCM,"13,698.50",HHF,09/23/2014,No,1,Holcomb Community,42.420291,-83.239673
18582 Pierson,22106659.,MCM,"10,363.00",HHF,09/20/2014,No,1,Holcomb Community,42.426834,-83.247007
17188 Ferguson,22063309.,Homrich,"16,668.41",HHF,08/26/2014,No,2,College Park,42.417082,-83.209777
18425 Heyden,22099506.,MCM,"8,947.00",HHF,09/22/2014,No,1,Holcomb Community,42.424859999999995,-83.24086199999999
17581 Vaughan,22098159.,MCM,"9,233.00",HHF,09/23/2014,No,1,Holcomb Community,42.420387,-83.239677
18491 Pierson,22106814.,MCM,"8,506.00",HHF,09/20/2014,No,1,Holcomb Community,42.4256,-83.247456
18403 Pierson,22106825.,MCM,"11,317.00",HHF,09/20/2014,No,1,Holcomb Community,42.424398,-83.247412
17179 Kentfield,22100632.,MCM,"8,875.00",HHF,09/18/2014,No,1,Holcomb Community,42.416247999999996,-83.241563
4752 Chopin,18012076.,"Adamo Group, Inc.","29,886.00",HHF,05/21/2015,No,6,Claytown,42.331958,-83.1336
3234 Cicotte,18010381.,"Adamo Group, Inc.","8,680.00",HHF,01/29/2015,No,6,Michigan-Martin,42.32445,-83.118387
6895 Clayton,18001671.,"Adamo Group, Inc.","29,154.00",HHF,02/11/2015,No,6,Claytown,42.325664,-83.125732
6905 Clayton,18001672.,"Adamo Group, Inc.","10,203.00",HHF,02/12/2015,No,6,Claytown,42.325623,-83.12582900000001
6925 Clayton,18001675.,"Adamo Group, Inc.","21,665.00",HHF,02/12/2015,No,6,Claytown,42.325501,-83.12611700000001
4903 Daniels,18010909.,"Adamo Group, Inc.","11,532.00",HHF,01/30/2015,No,6,Claytown,42.334127,-83.128548
4911 Daniels,18010908.,"Adamo Group, Inc.","23,188.00",HHF,02/09/2015,No,6,Claytown,42.334204,-83.12861099999999
4945 Daniels,18010903.,"Adamo Group, Inc.","25,581.00",HHF,02/09/2015,No,6,Claytown,42.334658000000005,-83.128958
4974 DANIELS,18010767.,"Adamo Group, Inc.","20,737.00",HHF,02/10/2015,No,6,Claytown,42.33522,-83.128736
14377 Dolphin,22115057.,"Adamo Group, Inc.","15,397.00",HHF,02/23/2015,No,1,Brightmoor,42.391794,-83.259364
16586 Lilac,16026202.,Homrich,"22,900.00",HHF,05/27/2014,No,2,Fitzgerald/Marygrove,42.413531,-83.146723
247 Ashland,21062582.,Homrich,"7,950.00",HHF,06/23/2014,No,4,Jefferson Chalmers,42.363232,-82.933068
467 Ashland,21062529.,Homrich,"8,250.00",HHF,06/19/2014,No,4,Jefferson Chalmers,42.367779999999996,-82.936068
14526 Minock,22090822.,Homrich,"5,700.00",HHF,07/10/2014,No,1,Westwood Park,42.394056,-83.23316700000001
14421 Westwood,22089940-1,Homrich,"9,200.00",HHF,07/10/2014,No,1,Westwood Park,42.392928000000005,-83.232601
15816 Holmur,12012450.,Homrich,"8,700.00",HHF,07/15/2014,No,2,Pilgrim Village,42.408021999999995,-83.13718100000001
15644 La Salle Blvd,08010290-1,Homrich,"9,100.00",HHF,07/14/2014,No,2,Pilgrim Village,42.407485,-83.124719
3951 Haverhill,21070310.,Homrich,"9,300.00",HHF,08/06/2014,No,4,Morningside,42.39369,-82.938262
4536 Farmbrook,21077977.,Homrich,"8,700.00",HHF,07/02/2014,No,4,Cornerstone Village,42.406985999999996,-82.91728
4500 Farmbrook,21077974.,Homrich,"6,200.00",HHF,07/03/2014,No,4,Cornerstone Village,42.40656,-82.917
5543 Beaconsfield,21066228.,Homrich,"18,900.00",HHF,06/26/2014,No,4,Morningside,42.402559000000004,-82.95269300000001
5234 Beaconsfield,21065701.,Homrich,"12,200.00",HHF,07/17/2014,No,4,Morningside,42.401042,-82.950983
18704 Justine,13018776.,Rickman Enterprise Group,"7,300.00",HHF,06/25/2016,No,3,Krainz Woods,42.431164,-83.058339
15415 Bringard Dr,21026255.,Able Demolition,"9,819.98",HHF,04/28/2016,No,3,Regent Park,42.446602,-82.963073
13582 Greenview,22079801.,Homrich,"6,900.00",HHF,05/02/2016,No,1,Schoolcraft Southfield,42.385487,-83.223123
1596 Military,16015913.,Homrich,"21,860.00",HHF,05/12/2016,No,6,Central Southwest,42.314421,-83.105438
1085 Lewerenz,18008429.,Farrow Group,"16,043.75",Non-HHF,12/18/2017,No,6,Central Southwest,42.307093,-83.112199
17521 Stout,22101639.,MCM,"19,661.00",HHF,09/23/2014,No,1,Holcomb Community,42.419469,-83.242931
3721 E Nevada,13007913.,"Adamo Group, Inc.","18,016.00",Non-HHF,11/14/2017,No,3,Conant Gardens,42.426084,-83.06581800000001
633 Melbourne,03002158.,Blue Star,"8,400.00",HHF,08/06/2014,No,5,North End,42.37962,-83.06943000000001
2566 Livernois,16017057.,Blue Star,"9,900.00",HHF,08/27/2014,No,6,Central Southwest,42.3208,-83.112372
15341 Princeton,12011175.,"Adamo Group, Inc.","21,734.00",HHF,05/01/2015,No,2,Pilgrim Village,42.403614000000005,-83.128693
3141 Military,16016333.,"Adamo Group, Inc.","11,462.00",HHF,05/26/2015,No,6,Central Southwest,42.325185999999995,-83.114962
8450 Auburn,22092251.,DMC Consultants,"9,550.00",HHF,03/16/2016,No,7,Warrendale,42.354774,-83.233048
9545 Minock,22091422.,"Adamo Group, Inc.","8,127.00",Non-HHF,07/28/2014,No,7,Franklin Park,42.36547,-83.23276700000001
2330 Ford,08004783.,DMC Consultants,"10,000.00",HHF,02/09/2015,No,2,Oakman Blvd Community,42.397556,-83.12048100000001
544 King,03002367.,DMC Consultants,"13,963.50",HHF,11/20/2014,No,5,North End,42.382629,-83.073265
5438 Seneca,17006736.,DMC Consultants,"14,295.00",HHF,01/06/2015,No,5,Pingree Park,42.382221,-83.010499
4418 Seminole,17007688.,DMC Consultants,"16,346.40",HHF,01/06/2015,No,5,Pingree Park,42.373437,-83.00666
4014 Stockton,13008013.,Able Demolition,"13,579.45",HHF,11/07/2014,No,3,Conant Gardens,42.427146,-83.063517
4008 Stockton,13008014.,Able Demolition,"16,134.75",HHF,11/07/2014,No,3,Conant Gardens,42.427144,-83.06362800000001
4002 Stockton,13008015.,Able Demolition,"15,786.30",HHF,11/07/2014,No,3,Conant Gardens,42.427143,-83.063753
19000 Gallagher,13023142.,Able Demolition,"16,134.75",HHF,11/17/2014,No,3,Conant Gardens,42.432154,-83.06959
18819 Gallagher,13023412.,Able Demolition,"12,766.40",HHF,10/16/2014,No,3,Conant Gardens,42.431222,-83.070097
18900 Mitchell,13023754.,Able Demolition,"17,296.25",HHF,10/15/2014,No,3,Conant Gardens,42.431474,-83.071589
18675 Gallagher,13023416.,Able Demolition,"18,503.20",HHF,11/20/2014,No,3,Conant Gardens,42.430754,-83.070074
18467 Wexford,13021772.,Able Demolition,"13,811.75",HHF,11/11/2014,No,3,Conant Gardens,42.428315999999995,-83.06554100000001
3521 Stockton,13008062.,Able Demolition,"15,554.00",HHF,11/06/2014,No,3,Conant Gardens,42.427465000000005,-83.06814200000001
18900 Klinger,13022797.,Able Demolition,"14,160.20",HHF,10/29/2014,No,3,Conant Gardens,42.431568,-83.068568
18503 Revere,13022738.,Able Demolition,"12,453.30",HHF,11/10/2014,No,3,Conant Gardens,42.428595,-83.067973
212 Eastlawn,21052718.,Esso Wrecking Co.,"19,100.00",HHF,03/23/2016,No,4,Jefferson Chalmers,42.359854,-82.939741
17316 Kentfield,22100303.,MCM,"13,085.00",HHF,09/18/2014,No,1,Holcomb Community,42.41769,-83.240951
19210 Ashton,22075238.,Homrich,"20,425.50",HHF,09/03/2014,No,1,O'Hair Park,42.431647,-83.220226
18568 Evergreen,22095857-8,Homrich,"12,369.54",HHF,09/10/2014,No,1,Evergreen-Outer Drive,42.426916999999996,-83.238394
19144 Ashton,22075230.,Homrich,"17,695.74",HHF,09/03/2014,No,1,O'Hair Park,42.430721000000005,-83.22018299999999
17124 Evergreen,22095705-6,Homrich,"13,175.14",HHF,09/10/2014,No,1,Evergreen-Outer Drive,42.415724,-83.237832
19436 Bentler,22110709.,Able Demolition,"9,583.64",HHF,08/26/2015,No,1,Evergreen Lahser 7/8,42.433455,-83.253266
17146 Chapel,22111389.,Homrich,"14,560.00",HHF,04/26/2016,No,1,Holcomb Community,42.415579,-83.25349399999999
17145 Vaughan,22098196.,Salenbien Trucking & Excavating Inc.,"6,570.20",HHF,03/28/2016,No,1,Holcomb Community,42.41587,-83.23947700000001
18458 Vaughan,22097929.,Salenbien Trucking & Excavating Inc.,"8,272.10",HHF,03/25/2016,No,1,Holcomb Community,42.425354999999996,-83.239345
18154 Vaughan,22097902.,Salenbien Trucking & Excavating Inc.,"7,664.25",HHF,03/25/2016,No,1,Holcomb Community,42.422502,-83.23919699999999
18255 Stout,22101608-9,Able Demolition,"19,250.98",HHF,09/10/2015,No,1,Holcomb Community,42.423615999999996,-83.24313000000001
11572 W Outer Drive,22125848.,"Adamo Group, Inc.","11,900.00",HHF,05/20/2015,No,1,Brightmoor,42.397188,-83.257193
11664 W Outer Drive,22125861.,"Adamo Group, Inc.","8,348.00",HHF,05/14/2015,No,1,Brightmoor,42.395927,-83.25714599999999
11708 W Outer Drive,22125866.,"Adamo Group, Inc.","10,955.00",HHF,05/20/2015,No,1,Brightmoor,42.395293,-83.257127
11580 W Outer Drive,22125849.,"Adamo Group, Inc.","10,220.00",HHF,05/20/2015,No,1,Brightmoor,42.397089,-83.25719000000001
14569 Rockdale,22114447.,"Adamo Group, Inc.","6,493.00",HHF,05/21/2015,No,1,Brightmoor,42.394132,-83.258225
6810 Bulwer,18011177.,Able Demolition,"13,130.00",Non-HHF,09/01/2014,No,6,Claytown,42.327371,-83.125097
6325 Pelouze,18002574.,"Adamo Group, Inc.","8,617.00",HHF,01/30/2015,No,6,Claytown,42.334657,-83.123729
4756 Chopin,18012077.,DMC Consultants,"16,531.00",Non-HHF,12/10/2014,No,6,Claytown,42.332029999999996,-83.133652
14303 Minock,22091283.,Homrich,"7,500.00",HHF,08/01/2014,No,1,Westwood Park,42.391249,-83.23378000000001
19424 Runyon,17014647.,MCM,"11,405.88",HHF,08/05/2014,No,3,Pulaski,42.438221999999996,-83.006641
19609 Rowe,21035961.,Homrich,"11,254.66",HHF,08/07/2014,No,3,Pulaski,42.439659000000006,-83.00400400000001
19560 Rowe,21035838.,Homrich,"8,815.33",HHF,08/11/2014,No,3,Pulaski,42.439018,-83.003271
19552 Rowe,21035837.,Homrich,"5,779.26",HHF,08/11/2014,No,3,Pulaski,42.438909,-83.003266
19544 Rowe,21035836.,Homrich,"11,195.57",HHF,08/08/2014,No,3,Pulaski,42.438798999999996,-83.003261
19336 Rowe,21035820.,Homrich,"15,643.61",HHF,08/12/2014,No,3,Pulaski,42.436884,-83.003198
13121 Moenart,13016074.,Homrich,"13,143.86",HHF,07/23/2014,No,3,Buffalo Charles,42.413494,-83.05005600000001
19203 Langholm,17015832.,Homrich,"14,757.64",HHF,08/09/2014,No,3,Pulaski,42.435819,-83.01153599999999
19195 Langholm,17015833.,Homrich,"16,188.53",HHF,08/09/2014,No,3,Pulaski,42.435709,-83.011533
12315 E State Fair,21024227-8,Homrich,"10,948.18",HHF,08/11/2014,No,3,Conner Creek,42.442071999999996,-82.999697
8035 Fielding,22103463.,Homrich,"9,432.79",HHF,08/11/2014,No,7,Warrendale,42.350831,-83.240916
9210 Burt Rd,22107365.,Homrich,"17,589.38",HHF,08/13/2014,No,7,Franklin Park,42.361181,-83.245406
6503 Rutherford,22056853.,Homrich,"14,024.39",HHF,08/13/2014,No,7,Warren Ave Community,42.338274,-83.201272
6859 Grandville,22089021.,Homrich,"16,686.84",HHF,08/20/2014,No,7,Warrendale,42.341833,-83.229562
7810 Minock,22090544.,Homrich,"12,213.34",HHF,08/14/2014,No,7,Warrendale,42.349815,-83.23161
8210 Minock,22090560.,Homrich,"20,514.08",HHF,08/14/2014,No,7,Warrendale,42.352429,-83.231747
