STATION,NAME,DATE,DAPR,MDPR,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-08-20,,,0.0,0.0,0.0,,83.0,67.0,75.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-08-21,,,0.17,0.0,0.0,,77.0,61.0,67.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-08-22,,,0.05,0.0,0.0,,77.0,56.0,75.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-08-23,,,0.0,0.0,0.0,,81.0,56.0,79.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-08-24,,,0.02,0.0,0.0,,84.0,59.0,79.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-08-25,,,0.21,0.0,0.0,,87.0,70.0,81.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-08-26,,,0.02,0.0,0.0,,84.0,62.0,82.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-08-27,,,0.41,0.0,0.0,,82.0,66.0,72.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-08-28,,,0.01,0.0,0.0,,86.0,70.0,84.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-08-29,,,0.0,0.0,0.0,,84.0,65.0,81.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-08-30,,,0.0,0.0,0.0,,82.0,66.0,78.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-08-31,,,0.03,0.0,0.0,,79.0,69.0,74.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-09-01,,,0.0,0.0,0.0,,75.0,57.0,71.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-09-02,,,0.0,0.0,0.0,,75.0,54.0,72.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-09-03,,,0.0,0.0,0.0,,77.0,52.0,75.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-09-04,,,0.0,0.0,0.0,,80.0,54.0,77.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-09-05,,,0.0,0.0,0.0,,87.0,56.0,83.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-09-06,,,0.0,0.0,0.0,,91.0,68.0,89.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-09-07,,,0.07,0.0,0.0,,92.0,72.0,77.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-09-08,,,0.35,0.0,0.0,,80.0,73.0,77.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-09-09,,,0.0,0.0,0.0,,83.0,66.0,80.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-09-10,,,0.83,0.0,0.0,,80.0,67.0,68.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-09-11,,,0.0,0.0,0.0,,72.0,53.0,69.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-09-12,,,0.0,0.0,0.0,,76.0,53.0,74.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-09-13,,,0.0,0.0,0.0,,83.0,55.0,79.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-09-14,,,0.03,0.0,0.0,,79.0,61.0,71.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-09-15,,,0.0,0.0,0.0,,74.0,52.0,69.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-09-16,,,0.0,0.0,0.0,,79.0,52.0,74.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-09-17,,,0.2,0.0,0.0,,77.0,67.0,75.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-09-18,,,0.0,0.0,0.0,,81.0,61.0,77.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-09-19,,,0.0,0.0,0.0,,85.0,56.0,81.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-09-20,,,0.0,0.0,0.0,,82.0,62.0,79.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-09-21,,,0.0,0.0,0.0,,83.0,57.0,81.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-09-22,,,0.0,0.0,0.0,,88.0,63.0,80.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-09-23,,,0.0,0.0,0.0,,80.0,65.0,68.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-09-24,,,0.0,0.0,0.0,,70.0,54.0,67.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-09-25,,,0.0,0.0,0.0,,74.0,49.0,68.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-09-26,,,0.12,0.0,0.0,,69.0,60.0,66.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-09-27,,,0.0,0.0,0.0,,70.0,47.0,67.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-09-28,,,0.22,0.0,0.0,,67.0,51.0,58.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-09-29,,,2.17,0.0,0.0,,61.0,56.0,60.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-09-30,,,0.22,0.0,0.0,,60.0,58.0,59.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-10-01,,,0.43,0.0,0.0,,67.0,56.0,63.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-10-02,,,0.07,0.0,0.0,,67.0,51.0,65.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-10-03,,,0.0,0.0,0.0,,65.0,52.0,62.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-10-04,,,0.0,0.0,0.0,,73.0,50.0,68.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-10-05,,,0.0,0.0,0.0,,78.0,57.0,73.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-10-06,,,0.02,0.0,0.0,,81.0,59.0,75.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-10-07,,,0.0,0.0,0.0,,83.0,58.0,74.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-10-08,,,0.15,0.0,0.0,,74.0,43.0,55.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-10-09,,,0.0,0.0,0.0,,60.0,37.0,55.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-10-10,,,0.0,0.0,0.0,,63.0,38.0,57.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-10-11,,,0.0,0.0,0.0,,69.0,45.0,63.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-10-12,,,0.0,0.0,0.0,,77.0,47.0,73.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-10-13,,,0.21,0.0,0.0,,73.0,45.0,52.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-10-14,,,0.0,0.0,0.0,,62.0,35.0,56.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-10-15,,,0.0,0.0,0.0,,71.0,40.0,69.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-10-16,,,0.23,0.0,0.0,,69.0,58.0,64.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-10-17,,,0.0,0.0,0.0,,81.0,62.0,76.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-10-18,,,0.0,0.0,0.0,,76.0,67.0,72.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-10-19,,,0.0,0.0,0.0,,72.0,48.0,65.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-10-20,,,1.01,0.0,0.0,,65.0,53.0,54.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-10-21,,,0.17,0.0,0.0,,54.0,42.0,47.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-10-22,,,0.0,0.0,0.0,,53.0,36.0,50.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-10-23,,,0.0,0.0,0.0,,67.0,44.0,63.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-10-24,,,0.0,0.0,0.0,,63.0,45.0,49.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-10-25,,,0.0,0.0,0.0,,53.0,33.0,48.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-10-26,,,0.24,0.0,0.0,,48.0,35.0,40.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-10-27,,,0.47,0.0,0.0,,46.0,40.0,44.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-10-28,,,0.01,0.0,0.0,,55.0,32.0,52.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-10-29,,,0.0,0.0,0.0,,70.0,49.0,66.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-10-30,,,0.45,0.0,0.0,,66.0,46.0,46.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-10-31,,,0.0,0.0,0.0,,53.0,34.0,48.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-11-01,,,0.0,0.0,0.0,,77.0,44.0,72.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-11-02,,,0.0,0.0,0.0,,72.0,55.0,62.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-11-03,,,0.55,0.0,0.0,,62.0,51.0,54.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-11-04,,,0.0,0.0,0.0,,57.0,41.0,52.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-11-05,,,0.0,0.0,0.0,,67.0,40.0,62.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-11-06,,,0.0,0.0,0.0,,67.0,40.0,57.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-11-07,,,0.0,0.0,0.0,,66.0,40.0,56.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-11-08,,,0.06,0.0,0.0,,59.0,41.0,52.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-11-09,,,0.02,0.0,0.0,,52.0,42.0,45.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-11-10,,,0.0,0.0,0.0,,63.0,39.0,56.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-11-11,,,0.0,0.0,0.0,,56.0,40.0,40.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-11-12,,,0.0,0.0,0.0,,51.0,27.0,43.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-11-13,,,0.0,0.0,0.0,,59.0,31.0,49.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-11-14,,,0.0,0.0,0.0,,60.0,31.0,48.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-11-15,,,0.0,0.0,0.0,,59.0,35.0,51.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-11-16,,,0.0,0.0,0.0,,59.0,41.0,49.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-11-17,,,0.0,0.0,0.0,,63.0,35.0,57.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-11-18,,,0.0,0.0,0.0,,72.0,52.0,67.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-11-19,,,0.12,0.1,0.0,,67.0,32.0,32.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-11-20,,,0.1,1.4,0.0,,33.0,30.0,30.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-11-21,,,0.0,0.0,0.0,,37.0,23.0,31.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-11-22,,,0.0,0.0,0.0,,39.0,20.0,33.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-11-23,,,0.25,0.0,0.0,,36.0,28.0,36.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-11-24,,,0.21,0.0,0.0,,43.0,36.0,41.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-11-25,,,0.02,0.0,0.0,,43.0,37.0,39.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-11-26,,,0.03,0.0,0.0,,41.0,35.0,39.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-11-27,,,0.0,0.0,0.0,,46.0,28.0,39.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-11-28,,,0.22,0.0,0.0,,47.0,33.0,42.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-11-29,,,0.5,0.0,0.0,,58.0,42.0,49.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-11-30,,,0.0,0.0,0.0,,57.0,37.0,47.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-12-01,,,0.02,0.1,0.0,,47.0,34.0,39.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-12-02,,,0.05,0.0,0.0,,40.0,35.0,35.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-12-03,,,0.0,0.0,0.0,,36.0,28.0,35.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-12-04,,,0.0,0.0,0.0,,37.0,33.0,35.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-12-05,,,0.22,1.6,0.0,,40.0,32.0,33.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-12-06,,,0.12,0.0,0.0,,39.0,26.0,38.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-12-07,,,0.01,0.0,0.0,,38.0,30.0,32.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-12-08,,,0.04,0.7,1.0,,32.0,25.0,25.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-12-09,,,0.03,0.6,0.0,,30.0,24.0,26.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-12-10,,,0.04,1.0,1.0,,28.0,21.0,24.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-12-11,,,0.73,9.2,9.0,,27.0,22.0,27.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-12-12,,,0.28,2.0,9.0,,34.0,27.0,27.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-12-13,,,0.0,0.1,7.0,,28.0,14.0,21.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-12-14,,,0.0,0.0,7.0,,22.0,9.0,17.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-12-15,,,0.08,1.8,7.0,,17.0,4.0,12.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-12-16,,,0.01,0.4,7.0,,16.0,4.0,16.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-12-17,,,0.34,2.8,9.0,,26.0,15.0,25.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-12-18,,,0.03,0.3,8.0,,25.0,15.0,17.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-12-19,,,0.0,0.0,8.0,,18.0,2.0,8.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-12-20,,,0.0,0.0,7.0,,31.0,3.0,27.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-12-21,,,0.0,0.0,7.0,,29.0,18.0,28.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-12-22,,,0.0,0.0,6.0,,40.0,28.0,34.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-12-23,,,0.0,0.0,6.0,,34.0,23.0,32.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-12-24,,,0.11,0.6,4.0,,41.0,32.0,35.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-12-25,,,0.0,0.0,3.0,,35.0,32.0,34.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-12-26,,,0.29,0.0,0.0,,53.0,33.0,47.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-12-27,,,0.0,0.0,0.0,,47.0,29.0,29.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-12-28,,,0.0,0.0,0.0,,35.0,27.0,34.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-12-29,,,0.02,0.1,0.0,,42.0,33.0,33.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-12-30,,,0.02,0.3,0.0,,33.0,26.0,29.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2016-12-31,,,0.0,0.0,0.0,,46.0,26.0,36.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2017-01-01,,,0.0,0.0,0.0,,41.0,24.0,32.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2017-01-02,,,0.01,0.0,0.0,,39.0,26.0,38.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2017-01-03,,,0.54,0.0,0.0,,43.0,36.0,38.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2017-01-04,,,0.05,0.5,0.0,,38.0,18.0,18.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2017-01-05,,,0.04,0.8,1.0,,18.0,12.0,12.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2017-01-06,,,0.05,0.8,1.0,,14.0,5.0,12.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2017-01-07,,,0.03,0.5,1.0,,14.0,2.0,12.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2017-01-08,,,0.05,0.8,2.0,,18.0,5.0,14.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2017-01-09,,,0.0,0.0,1.0,,28.0,14.0,26.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2017-01-10,,,0.52,3.4,2.0,,42.0,25.0,42.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2017-01-11,,,0.2,0.0,0.0,,46.0,28.0,42.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2017-01-12,,,0.66,0.0,0.0,,54.0,29.0,29.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2017-01-13,,,0.0,0.0,0.0,,29.0,17.0,23.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2017-01-14,,,0.0,0.0,0.0,,31.0,20.0,28.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2017-01-15,,,0.0,0.0,0.0,,33.0,16.0,28.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2017-01-16,,,0.04,0.2,0.0,,33.0,18.0,33.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2017-01-17,,,0.69,0.0,0.0,,46.0,30.0,40.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2017-01-18,,,0.02,0.0,0.0,,40.0,35.0,37.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2017-01-19,,,0.0,0.0,0.0,,40.0,32.0,34.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2017-01-20,,,0.12,0.0,0.0,,38.0,32.0,38.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2017-01-21,,,0.02,0.0,0.0,,58.0,38.0,52.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2017-01-22,,,0.01,0.0,0.0,,52.0,41.0,46.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2017-01-23,,,0.11,0.0,0.0,,46.0,40.0,41.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2017-01-24,,,0.09,0.0,0.0,,41.0,36.0,36.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2017-01-25,,,0.04,0.0,0.0,,43.0,34.0,43.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2017-01-26,,,0.09,0.2,0.0,,45.0,33.0,35.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2017-01-27,,,0.04,0.5,0.0,,35.0,28.0,28.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2017-01-28,,,0.04,0.4,0.0,,29.0,26.0,28.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2017-01-29,,,0.1,1.8,2.0,,29.0,25.0,26.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2017-01-30,,,0.05,0.8,2.0,,26.0,15.0,25.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2017-01-31,,,0.39,4.2,5.0,,33.0,22.0,31.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2017-02-01,,,0.19,2.5,6.0,,38.0,28.0,29.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2017-02-02,,,0.0,0.1,5.0,,29.0,17.0,18.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2017-02-03,,,0.0,0.0,5.0,,25.0,6.0,18.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2017-02-04,,,0.0,0.0,4.0,,29.0,9.0,27.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2017-02-05,,,0.0,0.0,3.0,,38.0,27.0,33.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2017-02-06,,,0.0,0.0,2.0,,44.0,19.0,38.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2017-02-07,,,0.89,0.0,1.0,,50.0,32.0,50.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2017-02-08,,,0.02,0.0,0.0,,52.0,27.0,27.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2017-02-09,,,0.03,0.6,0.0,,27.0,17.0,18.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2017-02-10,,,0.0,0.1,0.0,,31.0,15.0,30.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2017-02-11,,,0.0,0.0,0.0,,46.0,29.0,43.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2017-02-12,,,0.24,0.0,0.0,,43.0,33.0,37.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2017-02-13,,,0.0,0.0,0.0,,44.0,26.0,39.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2017-02-14,,,0.0,0.0,0.0,,49.0,29.0,44.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2017-02-15,,,0.08,0.9,0.0,,44.0,26.0,26.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2017-02-16,,,0.0,0.1,0.0,,33.0,23.0,30.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2017-02-17,,,0.0,0.0,0.0,,49.0,27.0,45.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2017-02-18,,,0.0,0.0,0.0,,68.0,33.0,61.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2017-02-19,,,0.0,0.0,0.0,,64.0,40.0,57.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2017-02-20,,,0.0,0.0,0.0,,57.0,35.0,47.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2017-02-21,,,0.03,0.0,0.0,,62.0,36.0,56.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2017-02-22,,,0.0,0.0,0.0,,61.0,43.0,60.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2017-02-23,,,0.0,0.0,0.0,,65.0,53.0,55.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2017-02-24,,,0.27,0.0,0.0,,67.0,38.0,57.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2017-02-25,,,0.15,0.1,0.0,,59.0,26.0,26.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2017-02-26,,,0.01,0.3,0.0,,41.0,22.0,39.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2017-02-27,,,0.0,0.0,0.0,,51.0,29.0,46.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2017-02-28,,,0.13,0.0,0.0,,53.0,37.0,53.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2017-03-01,,,1.62,0.0,0.0,,56.0,36.0,36.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2017-03-02,,,0.03,0.5,0.0,,36.0,24.0,28.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2017-03-03,,,0.01,0.2,0.0,,29.0,19.0,25.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2017-03-04,,,0.0,0.0,0.0,,32.0,13.0,27.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2017-03-05,,,0.0,0.0,0.0,,39.0,22.0,38.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2017-03-06,,,0.03,0.0,0.0,,55.0,36.0,52.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2017-03-07,,,0.21,0.0,0.0,,57.0,48.0,48.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2017-03-08,,,0.0,0.0,0.0,,52.0,36.0,46.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2017-03-09,,,0.0,0.0,0.0,,46.0,30.0,36.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2017-03-10,,,0.0,0.0,0.0,,36.0,22.0,22.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2017-03-11,,,0.0,0.0,0.0,,30.0,12.0,26.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2017-03-12,,,0.0,0.0,0.0,,32.0,13.0,28.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2017-03-13,,,0.32,3.2,3.0,,28.0,22.0,23.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2017-03-14,,,0.02,0.3,3.0,,26.0,14.0,20.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2017-03-15,,,0.0,0.0,2.0,,30.0,13.0,29.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2017-03-16,,,0.0,0.0,0.0,,40.0,18.0,38.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2017-03-17,,,0.12,0.7,1.0,,38.0,22.0,31.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2017-03-18,,,0.23,2.2,0.0,,39.0,31.0,37.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2017-03-19,,,0.01,0.0,0.0,,41.0,33.0,40.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2017-03-20,,,0.16,0.1,0.0,,45.0,32.0,42.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2017-03-21,,,0.02,0.0,0.0,,56.0,35.0,50.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2017-03-22,,,0.0,0.0,0.0,,50.0,19.0,36.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2017-03-23,,,0.0,0.0,0.0,,43.0,19.0,39.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2017-03-24,,,0.46,0.0,0.0,,76.0,34.0,75.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2017-03-25,,,0.04,0.0,0.0,,75.0,41.0,43.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2017-03-26,,,0.32,0.0,0.0,,51.0,38.0,50.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2017-03-27,,,0.06,0.0,0.0,,61.0,48.0,58.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2017-03-28,,,0.0,0.0,0.0,,58.0,42.0,45.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2017-03-29,,,0.0,0.0,0.0,,56.0,30.0,53.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2017-03-30,,,1.18,0.0,0.0,,53.0,35.0,38.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2017-03-31,,,0.21,0.0,0.0,,41.0,37.0,39.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2017-04-01,,,0.01,0.0,0.0,,57.0,35.0,55.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2017-04-02,,,0.0,0.0,0.0,,60.0,33.0,56.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2017-04-03,,,0.01,0.0,0.0,,56.0,46.0,50.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2017-04-04,,,0.38,0.0,0.0,,56.0,45.0,47.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2017-04-05,,,0.16,0.0,0.0,,48.0,38.0,43.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2017-04-06,,,1.21,0.3,0.0,,43.0,34.0,35.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2017-04-07,,,0.17,0.6,0.0,,50.0,33.0,49.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2017-04-08,,,0.0,0.0,0.0,,61.0,31.0,59.0
